id	M_ZT0	M_ZT0.1	M_ZT0.2	M_ZT4	M_ZT4.1	M_ZT4.2	M_ZT8	M_ZT8.1	M_ZT8.2	M_ZT12	M_ZT12.1	M_ZT12.2	M_ZT16	M_ZT16.1	M_ZT16.2	M_ZT20	M_ZT20.1	M_ZT20.2	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP000218-RA	70.9885176437377	92.0320106793348	72.3079674459785	92.3671517102116	96.9598808364631	73.4939164094395	98.7207396899367	100.481793438261	124.692235639254	103.156840739533	98.0671145957603	123.258065885707	63.5340207261445	70.5120033652281	82.4081660648918	69.5749897453066	112.22691689324	56.708084286472	164.941934620189	129.084768786538	105.132383421362	106.363698382703	149.548470088641	177.686881099026	136.924917446303	143.798398116181	139.165852167822	123.540429545774	113.755015309968	104.613214077893	120.092973102985	84.4952628293759	84.5788507889082	70.3876555582086	98.454277466425
AGAP000219-RA	100.144515961701	117.040709233502	68.2457220838449	45.5837891556888	49.3304656887268	185.405107305631	124.576171513492	48.0178481917355	74.6397185164546	49.7028414472295	74.5310070927778	201.600056914758	23.4072707938427	133.469149227039	47.2130118080109	38.0831522816415	16.0324166990343	92.3792985957044	20.0218533353987	29.5363454003095	15.9801222800471	26.5909245956757	29.2350392654486	13.8098612253129	4.36994417381818	22.3135445352695	19.8808360239746	24.7080859091548	10.8914376360608	8.1252981808072	14.7806736126751	6.31740282836455	7.77736558978466	113.916863600785	11.1649180632028
AGAP000220-RA	436.072322668674	491.170839603841	496.406383252729	437.84429057438	474.593100936372	869.399624798028	470.09876042827	478.400043095439	482.084770182748	572.051571373773	549.175841736257	865.940140841113	452.261910695318	607.746314719347	456.678586942942	481.165981712278	828.341529450105	696.960648811156	676.929327053957	578.69358210236	1391.11169743147	809.123848411276	763.484294663062	936.308591076215	585.572519291636	802.461175694323	1341.05275725356	825.250069365772	751.509196888192	640.882894011168	537.647002661058	911.285357991586	714.545463561466	430.661313612723	953.078005577042
AGAP000223-RA	62.1149529382705	86.0299230263347	78.8075600253923	74.3735507277029	103.764083000425	86.8564466657012	82.2672830749472	80.918966397184	126.448464310229	100.343472355727	98.0671145957603	68.9409521055651	86.1053175630642	73.0302891997005	131.338014665921	82.7576193812594	48.0972500971029	84.1474799089585	41.9505498455973	77.6696490156286	68.9668435244137	30.3896281093437	59.5945031180299	43.2708985059804	81.572291244606	72.7256266334711	65.0645542602804	51.3928186910421	59.2978271296641	47.7361268122423	52.6561497451551	96.3403931325594	56.3859005259388	88.9107228103687	97.4392849152248
AGAP000225-RA	129.300514279665	158.054974862336	205.549615323961	109.161179293886	102.063032459435	176.218367754451	159.833578545612	194.739050999816	195.819496813757	182.868944947354	180.443490856199	157.72854193849	133.755833107673	190.550294808414	175.975771284404	158.191555631434	136.809955831759	172.868192421665	86.7613644533944	153.151420594197	90.834379276057	67.1104287414673	73.0875981636216	115.082176877608	161.687934431273	124.790563882433	100.307854484599	99.8206670729856	43.565750544243	119.848148166906	157.044657134673	129.506757981473	155.547311795693	173.190678807697	114.694158285629
AGAP000228-RA	529.87857812647	603.20980912651	667.020688462341	470.232772342895	515.418313920146	576.259117301287	584.097709832125	560.208228903581	684.051067344919	719.284516792924	632.532889142654	671.652003089066	484.02892105839	543.949740246046	633.512776623856	568.317810972189	451.045323132832	546.95861940823	500.546333384968	555.72086901323	323.807740937796	381.136585871352	437.401164394597	379.310854988594	541.873077553454	606.597840329179	503.346621152447	507.009922855857	429.60670675573	639.867231738567	503.466694931747	508.550927683346	510.389616829618	454.741301040532	498.361342639327
AGAP000232-RA	3385.89876118613	4018.39768368357	2628.27274930045	2943.75312073843	3740.61013963829	2887.14169349355	3227.22799034007	3439.5006815858	3263.95098500778	3070.322696193	3699.09156255208	3473.16160228794	2408.44096989503	3186.47100921912	3408.77945253839	1968.60602563562	1564.76386982575	1990.27082915102	1747.62176970409	2642.95594396843	1353.26403939978	1510.61776393529	2151.02423518474	1654.42137479249	1835.37655300363	1702.44080528353	1580.52646390598	1427.13904211278	1340.85698897281	1029.88154441731	1625.87409739426	1485.37934001921	913.840456799697	2825.69390931703	1514.36888639079
AGAP000234-RA	163.527121000753	160.055670746669	134.866546022836	133.152647270565	146.29034652519	138.636251408715	170.410800655248	154.724177506703	122.05789263279	89.0899988205056	148.081343039598	167.129580861976	112.856484184599	164.528007852199	130.479596269412	133.291032985745	223.385006006545	122.56263378044	185.917209542988	171.748378809207	169.052872541551	179.80529964695	195.649878161079	124.288751027816	132.554973272485	164.45908750069	166.276083109605	206.559598200535	192.415398237073	171.646924069552	184.758420158439	214.002020810849	177.907237866324	141.701464479025	223.298361264057
AGAP000236-RA	867.074036934224	795.276614022513	622.335989478871	690.954277728336	746.761187494865	628.038922044301	708.673881345617	609.115296506275	775.37495823564	821.503568071189	815.918393436725	879.519419286148	761.572274756811	672.38231780414	942.5433993672	583.697545547467	498.073745449999	678.667718396165	749.389367696352	816.078284023365	666.959840425122	553.344478490966	592.571757418901	568.045625067871	675.884698883878	485.939414323648	609.076521825403	631.538675837998	670.428494486406	535.254017660675	526.561497451551	555.93144889608	493.862714951326	767.781137602038	577.530761632947
AGAP000236-RC	187.612510915592	172.059846052669	151.927976543798	89.9680049125438	134.382992738256	108.570558332126	177.462282061672	90.7003799177227	103.617491587549	62.8318939049882	179.462819710241	155.639422177715	136.263754978441	150.257721456855	127.904341079884	260.723119466623	343.093717359334	128.965159425686	298.420956856181	308.490718625454	205.218412438499	414.058682989808	218.138369903732	140.860584498192	222.867152864727	180.987639008297	235.859009193516	220.396126309661	233.560829306636	216.336064063992	286.375551245581	279.545075155131	246.931357475663	99.0984097990568	306.527750462478
AGAP000237-RA	588.190574762398	525.182669637509	417.598823227336	660.964942757488	547.738274198967	526.149628840305	558.242278008571	539.756182451546	585.702261770297	672.3950437295	718.831949986923	674.785682730228	632.832285390676	572.490313036733	622.353337469235	550.740971457585	594.268245644205	516.775284223495	683.603278165756	653.081414962398	615.655237315498	769.87057877004	736.498104571879	673.000570380249	572.462686770181	529.740075818807	646.127170779173	665.141672674449	933.033157489204	581.974482200316	734.414720129795	659.37892021055	624.133588580219	549.208944026548	674.970046548172
AGAP000239-RA	2.53530420156206	0	1.62489814485345	5.99786699416959	0	1.67031628203272	1.17524690107067	1.77843882191613	7.90302901938931	7.50231569014784	4.90335572978801	1.04455988038735	3.34389582769181	2.51828583447243	1.71683679301858	2.19710493932547	0	5.48787912449729	0.953421587399939	0	0	0	0	0	1.45664805793939	2.47928272614106	0	4.94161718183097	2.42031947468017	0	0	0.789675353545569	0	2.77846008782402	0
AGAP000240-RA	78.5944302484238	78.0271394890013	92.6191942566466	46.7833625545228	51.0315162297174	72.6587582684231	68.1643202620992	62.2453587670646	57.0774318067006	41.2627362958131	35.3041612544737	53.2725538997548	45.9785676307624	62.9571458618108	50.6466853940481	61.5189383011132	96.1945001942058	41.1590934337297	63.8792463557959	86.4211587638684	96.7217927476533	102.564994869035	86.5806932092133	102.192973067315	75.7456990128484	57.8499302766247	87.6564133784333	72.1476108547322	114.965175047308	95.4722536244847	88.6840416760508	61.5946775765544	75.8293145004004	34.2676744164963	70.0344860328178
AGAP000242-RA	51.9737361320222	44.0153094553341	28.4357175349354	73.1739773288689	56.1346678526892	35.9118000637034	32.9069132299789	48.0178481917355	48.2962884518235	31.8848416831283	45.1108727140497	38.6487155743319	38.4548020184559	41.9714305745405	40.3456646359366	33.6889424029906	78.0244279353003	29.2686886639856	69.5997758801955	63.4484456747388	89.9933202086861	84.8377118052511	70.8387489893563	51.5568152411682	59.7225703755151	44.6270890705391	60.5461824366498	49.4161718183097	31.4641531708422	48.7517890848432	55.4275260475317	59.2256515159177	60.2745833208311	33.3415210538883	57.8545754184147
AGAP000243-RA	43.100171426555	54.0187888770009	34.1228610419224	32.3884817685158	40.8252129837739	43.4282233328506	41.1336415374736	39.1256540821549	51.8087457937744	136.917261345198	134.351946996192	133.703664689581	48.4864895015313	79.745718091627	81.5497476683825	51.9981502307028	38.4778000776823	47.5616190789765	24.7889612723984	33.9121002744294	35.3244808295777	36.7208006321236	29.2350392654486	33.143666940751	32.0462572746666	31.4042478644534	34.3396258595924	92.9024030184222	137.95821005677	37.5795040862333	51.7323576443629	41.8527937379151	36.9424865514771	51.8645883060484	47.7046499064121
AGAP000245-RA	816.367952902983	725.252258070845	628.835582058285	808.51247081406	729.750682084959	689.005466338495	695.74616543384	685.588165848668	725.322441112841	864.641883289539	886.526715945673	650.760805481319	922.079274486018	982.131475444249	1010.35845269143	857.603294650042	579.304656725106	737.205095724136	616.86376704776	661.832924710638	414.642120213853	726.818605615136	610.562550813023	532.139985882057	629.271961029818	668.579908482706	540.397270106218	677.989877347209	738.197439777451	800.34187080951	773.213988363068	733.608403443833	672.742123516373	800.196505293318	557.230910608942
AGAP000247-RA	1.26765210078103	13.0045232481669	29.2481666073621	26.3906147743462	25.5157581148587	28.3953767945562	28.2059256256962	22.2304852739516	10.5373720258524	38.4493679120077	45.1108727140497	41.782395215494	14.2115572676902	16.7885722298162	16.3099495336765	9.52078807041038	20.3077278187768	13.7196978112432	6.67395111179957	3.28181615558994	0.841059067370898	11.3961105410039	20.2396425683875	11.0478889802503	18.9364247532121	13.2228412060857	10.8440923767134	29.6497030909858	16.9422363227612	8.1252981808072	10.1617131087141	11.055454949638	12.6382190834001	7.40922690086406	30.4497765360077
AGAP000249-RA	205.359640326527	202.07028431767	181.17614315116	171.53899603325	219.435519787785	183.734791023599	202.142466984156	193.849831588858	196.697611149245	225.069470704435	213.786309818757	277.852928183035	194.781931963048	182.156008693506	151.940056182144	177.965500085363	259.725150524356	237.808095394883	279.352525108182	195.815030616866	322.966681870425	264.643011452201	222.636068252263	231.085011170236	243.260225675879	327.26531985062	371.410163902434	245.104212218816	334.004087505863	289.463747691257	222.633896290919	284.283127276405	288.734697520756	163.929145181617	278.107959028871
AGAP000250-RA	256.065724357768	206.071676086337	262.421050393832	262.706574344628	205.82711545986	211.295009677138	206.843454588439	248.0922156573	186.160239123393	190.371260637502	169.656108250665	194.288137752047	234.072707938427	206.499438426739	196.577812800627	266.582065971491	262.931633864163	215.856578896894	258.377250185383	239.572579358066	264.933606221833	255.779369920309	251.871107517711	281.721168996383	218.497208690909	261.151113820192	232.244311734612	292.543737164393	301.329774597681	251.884243605023	239.262154105179	194.26013697221	265.402600751402	238.947567552866	255.778122902465
AGAP000253-RA	259.868680660111	262.091160847671	246.172068945298	223.120652183109	204.12606491887	256.393549292022	210.369195291651	239.20002154772	212.503669188024	151.921892725494	183.385504294072	253.828050934126	223.205046498429	218.251438987611	272.118631693445	249.737594769995	362.332617398175	225.917690625139	435.713665441772	398.193693544913	674.529372031461	353.27942677112	468.885052834311	592.903375273434	410.774752338909	375.19811922268	673.237401720957	484.278483819435	446.548943078491	517.987759026459	371.364424518463	456.432354349339	441.365497220279	196.344512872898	626.250404090559
AGAP000254-RA	906.371252058436	973.338547728183	677.582526403888	726.941479693354	870.937876987177	625.533447621252	832.074805958038	818.08185808142	1008.07525713988	1278.20703570894	1358.22953715128	1149.01586842608	778.29175389527	867.969184281498	1157.14799849452	736.762522987142	608.163006783368	730.80257007889	758.923583570351	938.599420498723	640.045950269254	577.40293407753	691.521121086573	589.220745613351	795.329839634908	661.968487879663	803.366510241518	766.938986620166	1077.04216623267	589.084118108522	875.754911551001	693.334960413009	489.974032156434	786.304204854198	615.085486027356
AGAP000256-RA	259.868680660111	237.082462293504	183.61349036844	259.107854148126	209.229216541841	193.756688715795	211.544442192722	223.194072150474	201.088182826684	150.046313802957	218.689665548545	184.887098828561	193.109984049202	211.536010095684	167.391587319312	248.272858143778	436.081734213733	227.746983666638	500.546333384968	480.239097434661	284.277964771364	405.195041457916	306.967912287211	320.388780427259	386.011735353939	358.669567715073	214.17082444009	229.291037236957	280.757059062899	266.103515421436	434.182287372332	236.112930710125	378.174401803279	295.442922671954	481.106469268922
AGAP000260-RB	0	98.0340983323349	0	21.5923211790105	61.2378194756609	0	0	79.1405275752678	113.276749277913	83.4632620528947	57.8595976114986	201.600056914758	89.449213390756	2.51828583447243	0	0	382.640345216952	59.4520238487207	343.231771463978	284.424066817795	377.635521249533	438.117138576371	507.115488796821	579.093514048121	323.375868862545	0	128.321759791109	148.248515454929	856.793094036779	781.044287630093	30.4851393261425	423.265989500425	133.187385725062	0	46.6896573552119
AGAP000260-RC	70.9885176437377	19.006610901167	56.058985997444	80.3714177218724	115.671436787359	234.679437625596	138.67913432634	0	0	22.5069470704435	0	11.4901586842608	0	85.6217183720627	85.841839650929	54.1952551700283	262.931633864163	139.940917674681	584.447433076162	132.366584942128	1459.23748188851	930.68236084865	399.170728432087	849.766794064254	340.855645557818	607.42426790456	1565.16399970563	1036.75128474814	774.502231897653	529.160044025069	550.580092072149	515.658005865256	685.380342599773	43.5292080425763	961.197945986644
AGAP000264-RA	282.68641847417	472.164228702674	460.658624065953	261.507000945794	447.376292280523	471.864349674242	421.913637484372	534.420865985797	496.134599550551	332.91525875031	452.089398286455	454.383547968497	442.230223212242	434.82402075224	474.705373269637	357.395736796943	331.336611780042	327.443454428338	194.498003829588	358.811899677833	285.119023838735	243.117024874749	381.179935037965	399.565318119053	368.531958658666	408.255222237895	347.914630419555	322.193440255379	306.170413547041	325.011927232288	375.059592921631	322.187544246592	302.345087302879	462.150527941396	332.917556793685
AGAP000268-RA	2.53530420156206	7.00243559516678	2.43734721728017	7.1974403930035	0	0.835158141016358	1.17524690107067	8.89219410958065	5.26868601292621	8.44010515141632	1.96134229191521	6.2673592823241	1.67194791384591	3.35771444596324	1.71683679301858	3.66184156554245	6.41296667961372	8.23181868674594	10.4876374613993	3.28181615558994	13.4569450779344	10.1298760364479	16.8663688069896	11.0478889802503	10.1965364055757	11.5699860553249	9.03674364726117	4.94161718183097	18.1523960601012	9.14096045340811	8.31412890712976	9.47610424254682	3.88868279489233	5.55692017564804	11.1649180632028
AGAP000269-RA	578.04935795615	601.209113242176	674.332730114181	541.007602874097	591.965588264722	685.66483377443	602.901660249256	573.546520067952	567.261860725055	533.602203461765	565.847251217537	592.265452179627	642.027998916828	555.701740806917	609.477061521596	595.415438557203	491.660778770385	597.264178049455	557.751628628964	600.572356472959	475.198373064558	490.032753263167	525.106282190943	547.791161937412	498.173635815272	538.00435157261	486.176808222651	561.367711855998	491.324853360074	454.001035852603	473.905347706396	566.986903845718	527.888689406634	618.670446222149	556.215918057741
AGAP000271-RA	218.036161334337	264.091856732004	220.173698627642	236.315959570282	190.517660590945	169.537102626321	188.039504171308	248.0922156573	252.896928620458	216.629365553019	227.515705862164	177.575179665849	183.91427052305	211.536010095684	247.224498194675	221.907598871873	234.073283805901	185.673243712158	150.64061080919	266.921047321315	183.350876686856	140.552030005715	191.152179812549	188.734770079276	174.797766952727	181.814066583678	249.414124664408	118.598812363943	141.58868926879	222.430037699597	181.987043856063	251.906437781036	145.825604808462	226.907573838962	181.683666664846
AGAP000272-RA	244.656855450739	244.084897888671	227.485740279483	331.082258078161	246.652328443634	256.393549292022	215.070182895934	211.63421980802	192.307039471806	143.481787574077	228.496377008121	227.714053924442	263.33179643073	221.609153433574	173.400516094877	216.048652367005	283.239361682939	269.820723621117	358.486516862377	320.524044529284	473.516254929816	407.727510467028	348.571622011118	419.819781249512	337.942349441939	316.521761370675	410.268161585657	361.726377710027	416.294949644989	399.155273132154	350.117206200242	400.365404247603	344.148427347971	254.692174717202	449.641700181714
AGAP000274-RA	55.7766924343653	83.0288791998347	71.4955183735518	83.9701379183742	76.5472743445761	101.054135062979	90.494011382442	66.6914558218549	82.5427475358439	69.3964201338676	107.873826055336	159.817661699264	77.7455779938347	64.6360030847924	54.0803589800853	68.1102531190896	191.320172608476	99.6964707617008	124.898227949392	79.8575264526885	232.132302594368	227.922210820078	213.640671555202	196.100029399443	132.554973272485	155.368384171506	292.790494171262	206.559598200535	246.872586417377	201.101129974978	141.340191421206	238.481956770762	212.905383020355	71.3138089208166	258.823100556066
AGAP000275-RA	212.965552931213	202.07028431767	237.235129148604	172.738569432084	141.187194902218	251.382600445924	133.978146722057	174.287004547781	186.160239123393	240.074102084731	160.830067937047	283.075727584972	178.898426781512	129.272006169585	183.701536852988	216.048652367005	189.182517048605	242.38132799863	208.799327640587	111.581749290058	306.145500523007	116.493574419151	121.437855410325	149.146501233379	116.531844635151	121.484853580912	217.785521898994	141.330251400366	140.37852953145	131.020433165516	155.197072933089	126.348056567291	136.103897821232	235.242954102434	178.638689011245
AGAP000277-RA	19.0147815117154	27.0093944385004	17.8738795933879	11.9957339883392	15.3094548689152	56.7907535891123	36.4326539331909	14.227510575329	23.7090870581679	15.0046313802957	17.6520806272368	45.9606347370434	15.8835051815361	34.4165730711232	19.7436231197137	13.9149979490613	7.48179445954934	9.14646520749549	7.62737269919951	17.5030194964797	3.36423626948359	1.26623450455599	12.368670458459	1.84131483004172	11.6531844635151	4.95856545228212	9.94041801198728	5.92994061819716	16.9422363227612	3.0469868178027	10.1617131087141	8.68642888900126	12.6382190834001	31.4892143286722	11.1649180632028
AGAP000278-RA	2512.486463748	1995.69414462253	3391.16242830915	3162.07547932621	2776.11448289663	3324.76455938612	3704.37823217477	2993.11253728485	3669.6398080031	4230.36825978212	3573.5656558695	4821.68840786801	4079.55290978401	2773.47213236564	2949.52561040592	3321.290299947	1969.84959842135	3222.29969260066	2190.96280784506	1301.78707505068	2595.50828190659	1725.87762970981	1838.43419996187	3063.0272197744	2356.85655774594	2285.07224592668	2452.57222586668	3325.70836337224	4023.78112665578	3644.19623409203	2139.50250543472	1854.94740547854	2770.68649136079	2488.57408532772	2347.6777709262
AGAP000281-RA	698.476307530347	677.235556846844	728.766817966772	567.398217648443	554.542476362929	639.73113601853	624.056104468528	674.917532917172	713.906954751501	707.093253796434	763.942822700972	650.760805481319	677.974879064515	659.790888631777	737.38140260148	643.019378909255	553.652790006651	555.190438094976	707.438817850755	665.114740866228	622.383709854465	503.961332813283	585.825209896105	603.951264253684	636.555201319515	566.929316710922	607.26917309595	551.484477492336	542.151562328357	541.34799129628	626.331044337109	540.927617178715	596.912809015973	741.848843449014	543.021014892138
AGAP000285-RA	436.072322668674	402.139872751007	329.85432340525	401.857088609362	381.03532118189	388.348535572606	338.471107508354	388.588882588675	374.954821253248	339.47978497919	355.98362598261	407.378353351066	502.420348110695	446.576021313111	327.915827466549	412.32336028008	474.559534291415	429.883864752288	491.965539098368	471.487587686421	465.946723323478	416.59115199892	474.507175769974	448.360161115159	409.318104280969	424.783773745502	414.786533409287	346.901526164534	382.410476999466	479.392592667625	506.238071234123	475.384562834432	580.38590713768	400.098252646659	464.866588449718
AGAP000287-RA	186.344858814811	146.050799556336	155.177772833504	109.161179293886	127.578790574294	134.460460703634	131.627652919916	127.158375767003	108.008063264987	92.8411566655796	106.893154909379	94.0103892348615	132.91985915075	142.702863953438	134.771688251958	125.96734985466	198.801967068025	156.404555048173	210.706170815386	158.621114186847	247.271365807044	146.883202528494	139.428648804447	168.480306948817	129.641677156606	155.368384171506	166.276083109605	90.9257561456898	134.327730844749	154.380665435337	141.340191421206	177.676954547753	165.269018782924	130.587624127729	248.673175044063
AGAP000288-RA	50.7060840312412	60.020876530001	65.8083748665647	63.5773901381976	64.6399205576421	50.9446466019978	42.3088884385443	48.9070676026936	36.0026877549957	37.5115784507392	36.2848324004313	32.3813562920078	39.2907759753788	42.8108591860314	54.0803589800853	43.9420987865094	83.3685668349784	69.5131355769657	121.084541599792	98.4544846676982	147.185336789907	105.097463878147	87.7051177963459	98.510343407232	45.1560897961212	52.0649372489623	76.8123210017199	46.4512015092111	90.7619803005063	46.7204645396414	41.5706445356488	56.0669501017354	84.5788507889082	69.4615021956005	85.2593743008217
AGAP000290-RA	32.9589546203068	32.0111341493339	61.7461295044311	47.9829359533567	34.0210108198116	102.724451345012	51.7108636471097	59.5777005341904	75.5178328519423	17.8179997641011	58.8402687574562	81.4756706702133	32.6029843199952	31.05885862516	22.3188783092415	32.9565740898821	55.5790445566522	51.2202051619747	88.6682076281943	37.1939164300193	137.933687048827	79.7727737870272	92.2028161448765	92.9863989171069	55.3526262016969	86.7748954149371	103.018877578777	76.1009046001969	91.9721400378463	75.1590081724666	67.4368233578303	129.506757981473	72.9128024042312	33.3415210538883	89.3193445056227
AGAP000291-RA	324.518937799944	369.128390659506	347.728202998638	238.71510636795	299.384895214342	338.239047111625	354.924564123344	258.762848588797	270.459215330212	163.175366260716	218.689665548545	261.139970096837	280.887249526112	307.230871805637	291.862254813159	250.469963083104	376.227378537338	332.931333552836	376.601527022976	445.233058441702	506.317558557281	362.143068303012	494.746818338361	413.375179344366	305.896092167272	338.835305905945	357.855048431542	217.431156000563	409.033991220948	348.372159502109	409.239900650943	424.05566485397	307.205940796494	321.375216824979	425.281878952908
AGAP000292-RA	216.768509233556	263.091508789838	285.16962442178	185.933876819257	224.538671410757	209.624693395106	223.296911203428	235.643143903887	308.218131756183	260.705470232638	269.684565138341	207.867416197083	231.564786067658	217.41201037612	282.419652451556	227.034177063632	306.753572841523	179.270718066912	173.522728906789	313.960412218104	301.940205186153	248.181962892973	337.327376139792	269.752622601112	276.763131008485	334.703168029043	299.116214724345	351.843143346365	324.322809607142	360.56010677332	280.832798640827	413.789885257878	197.350651840786	240.799874278082	285.212906887273
AGAP000294-RA	10.1412168062482	30.0104382650005	8.93693979669397	26.3906147743462	10.2063032459435	15.0328465382944	12.9277159117774	17.7843882191613	7.90302901938931	7.50231569014784	4.90335572978801	12.5347185646482	22.5712968369197	7.5548575034173	3.43367358603716	8.78841975730189	60.9231834563303	11.8904047697441	26.6958044471983	45.9454261782592	58.8741347159629	68.3766632460233	55.0968047694993	34.9849817707927	30.5896092167272	46.2799442212998	79.5233440958983	71.159287418366	108.914376360607	38.5951663588342	42.494436636441	58.4359761623721	66.1076075131696	3.70461345043203	59.8845605208152
AGAP000294-RB	25.3530420156206	32.0111341493339	24.3734721728017	20.3927477801766	11.9073537869341	25.0547442304907	9.4019752085654	29.3442405616162	33.3683447485326	18.7557892253696	25.4974497948977	18.8020778469723	14.2115572676902	21.8251438987611	30.0446438778251	19.0415761408208	41.6842834174892	6.40252564524684	31.462912384198	32.8181615558994	44.5761305706576	29.1233936047877	56.221229356632	33.143666940751	34.9595533905454	46.2799442212998	42.4726951421275	37.5562905819154	31.4641531708422	49.7674513574441	49.8847734427786	56.0669501017354	16.5269018782924	28.7107542408482	30.4497765360077
AGAP000296-RA	702.279263832691	478.166316355674	578.463739567828	636.97347478081	678.719165855242	567.907535891123	766.26097949808	553.983693026875	671.757466648091	763.360621472543	622.726177683078	1026.80236242076	633.668259347599	499.460023837033	537.369916214815	528.76992206433	540.826856647424	517.689930744245	899.076556918142	508.681504116441	767.045869442259	1002.85772760834	697.143244022237	880.148488759942	891.468611458908	690.893453017975	858.490646489811	961.638703584307	1224.68165418816	784.091274447895	624.483460135524	600.942944048178	756.348803606558	519.572036423092	740.944562376188
AGAP000299-RA	17.7471294109344	32.0111341493339	30.8730647522155	20.3927477801766	25.5157581148587	25.8899023715071	48.1851229438977	41.7933123150291	22.8309727226802	37.5115784507392	51.9755707357529	65.807272464403	28.4231145353804	40.2925733515589	42.0625014289552	24.9005226456887	25.6518667184549	31.0979817054847	41.9505498455973	33.9121002744294	44.5761305706576	46.8506766685715	52.8479555952341	23.0164353755215	29.1329611587879	35.5363857413552	55.1241362482931	57.3227593092392	83.5010218764657	74.1433458998657	33.256515628519	50.5392226269164	43.7476814425387	32.4153676912803	43.6446797016111
AGAP000300-RA	263.671636962454	246.085593773004	212.049207903375	199.12918420643	347.014310362079	205.448902690024	216.245429797004	216.08031686281	225.675384220339	246.63862831361	229.477048154079	275.76380842226	209.829463187661	262.741155396624	269.543376503917	186.021551529557	362.332617398175	200.307588044151	407.111017819774	462.736077938182	375.953403114792	377.337882357684	417.161521826209	357.215077028094	332.115757210182	341.314588632086	429.245323244905	384.457816746449	478.013096249333	401.186597677356	473.905347706396	536.189565057441	244.987016078217	212.089120037234	393.8171098657
AGAP000304-RB	196.48607562106	160.055670746669	217.736351410362	385.063061025687	333.405906034154	358.282842496017	220.946417401287	450.834241355739	264.312414981798	219.442733936824	238.303088467697	142.06014373268	161.34297368613	303.873157359674	241.21556941911	233.625491881608	406.154556375536	246.954560602378	226.914337801185	274.578618351025	505.47649948991	192.46764469251	595.945031180299	313.944178522113	295.699555761697	444.61803555463	465.39229783395	266.847327818872	193.625557974413	244.774607696817	351.040998301034	460.380731117067	289.706868219479	321.375216824979	433.40181936251
AGAP000304-RC	547.625707537405	618.21502825901	541.091082236199	600.986272815793	603.872942051656	749.972010632689	531.211599283945	582.438714177533	537.405973318473	637.696833662567	466.799465475819	784.4644701709	458.949702350702	481.832022995725	494.448996389351	429.167831481575	606.025351223497	603.666703694702	759.877005157751	552.43905285764	915.913324366908	1043.37723175413	814.083401084031	785.320775012794	537.503133379636	731.388404211613	863.912692678167	945.825528602448	940.294115913245	797.294883991707	680.834778283848	776.250872535294	805.929509241435	441.775153964019	727.749659210585
AGAP000305-RA	362.548500823375	352.122475642672	346.103304853785	562.599924053107	372.530068476937	693.181257043577	585.272956733196	539.756182451546	511.94065758933	516.721993158933	349.118927960906	691.498640816425	385.383994141482	407.122876573043	278.12756046901	381.563891129524	736.422340375642	428.969218231538	1021.11452010533	643.235966495628	1483.62819484226	1148.47469563228	1185.1435148378	1091.89969421474	970.127606587636	1094.19010980359	1764.87603431011	1438.99892334918	1113.34695835288	911.049058523008	755.661938448016	1022.62958284151	897.313554921405	327.858290363235	1008.90259589306
AGAP000306-RA	290.292331078856	280.097423806671	268.920642973246	364.670313245511	292.58069305038	301.492088906905	332.594873003001	247.202996246342	266.068643652773	335.728627134116	283.413961181747	318.590763518142	350.273087950718	256.025726504697	195.719394404118	291.482588617179	316.373022860943	289.942947077607	350.859144163177	307.396779906924	394.456702596951	390.000227403244	345.19834824972	356.294419613073	368.531958658666	300.819637438449	422.015928327096	391.376080801013	383.620636736806	363.607093591122	292.842095951126	254.275463841673	409.283864162418	250.061407904162	317.692668525681
AGAP000308-RA	992.571594911546	943.328109463182	926.191942566466	881.686448142929	981.506162151565	869.399624798028	661.66400530279	845.64765982112	718.297526428939	479.210414708193	584.480002990731	678.963922251777	812.566686129111	842.786325936774	745.107168170064	809.999354297991	1111.58089113304	896.353590334558	1238.49464203252	1093.93871852998	990.767581362918	1305.48777419722	1227.87164914884	1055.99405502893	830.289393025454	1053.69515860995	834.091438642206	985.358466057095	965.707470397386	898.861111251797	1083.60813422925	890.753798799402	1063.55474440305	950.233350035816	1178.4063519435
AGAP000311-RA	55.7766924343653	52.0180929926675	60.9336804320044	44.3842157568549	57.8357183936797	83.5158141016358	59.9375919546044	56.9100423013162	56.1993174712129	56.2673676761088	74.5310070927778	77.2974311486639	67.7138905107592	57.9205741928659	57.5140325661224	49.8010452913774	39.5466278576179	92.3792985957044	30.509490796798	43.7575487411992	57.1920165812211	32.9220971184557	32.6083130268466	42.3502410909596	33.502905332606	42.9742339197784	22.5918591181529	47.4395249455773	29.043833696162	46.7204645396414	31.4089314269346	39.4837676772784	39.8589986476464	62.0522752947365	49.7346350088126
