id	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP007160-RB	153.320614466884	73.3242144062526	223.955871131181	179.478465763707	235.113722801347	72.818966860406	147.362935664508	228.710408438461	164.267019814422	545.900657064054	468.885345827528	232.49068140427	263.341379688613	232.648220707179	325.355489935815	82.0935887437919	196.033299724283
AGAP007168-RA	171.192342533576	180.574557866145	163.026700308727	230.937326577078	237.34228889425	310.39084624248	248.494362100935	238.477400969641	247.274290465326	143.250527030993	194.676447381556	117.742061827055	183.154385181354	149.670355321618	93.6483160942851	167.795686882915	175.927320265383
AGAP007169-RA	343.32530233382	419.151852501414	349.107681469194	495.76219564101	509.227352228509	421.439770704599	579.33860001439	541.254169436215	549.595507783358	746.257813114158	566.223569518305	756.343075126336	811.893319386	770.841104609785	646.849193640939	249.889275626707	480.532909067731
AGAP007175-RA	4516.84411453974	4439.94534098757	3426.0308080031	2948.21619635628	2659.79363188064	3253.18734448864	3438.46849883852	3781.45394165512	2683.31924388345	2121.65645440497	1404.28193446573	2279.00736621181	3110.89090054299	2818.14544683296	2778.55519298302	3788.03273774926	3687.43663276242
AGAP007176-RA	119.458392866836	101.778387160918	121.858341644907	254.784115734494	148.1996451781	245.76401315387	182.036567585569	132.668315215193	161.645737583341	90.0155338775833	75.9712965391437	92.7967097450518	92.0328005140135	125.630039181876	113.922693805419	71.2680605577974	80.4239178356035
AGAP007181-RA	257.729131067032	297.67442266419	197.608121586336	272.35543406101	315.342102145882	260.327806525951	338.067911230342	376.029212450423	288.341045418932	682.375821330067	656.439484158539	581.725610552314	612.337048964525	611.86482045988	392.936748972928	373.480722416812	361.907630260216
AGAP007204-RA	633.035420467564	690.560884930529	589.530896065903	853.464033002244	810.083774770517	754.586544090957	719.47786236201	654.388499589048	576.682090837863	694.9586378936	649.317175107994	622.635987966799	573.154767557569	549.825294937965	608.231331334017	672.084874880494	538.840249498543
AGAP007209-RD	1286.76442080183	1042.95487058446	1377.49328089142	1694.37712434269	1554.42484980037	1474.58407892322	1330.60062497071	1738.52467055001	1829.65499729468	2128.43181716995	1848.23919861636	1458.80418975555	1587.33800490506	1731.67825613043	1407.6210810873	1135.77833218059	1439.5881292573
AGAP007253-RA	1823.85688006925	2679.06980397771	1694.48964260283	2334.47514909437	1798.45283697333	2322.92504284695	1846.37089979648	1553.76572850186	1396.26966842258	1825.47631067873	1655.93685425165	1030.74194802837	1030.58512258762	1023.65217111159	887.245386501526	1216.06766622672	928.89625100122
AGAP007253-RB	127.923948266848	132.421342435173	57.635702129348	56.4792374780897	44.5713218580752	41.8709059447334	65.0130598519889	69.1828637625237	51.5518838779302	145.186344963844	70.0360389970231	128.718016743136	128.481434380949	202.403952015245	153.506002670014	156.068031348088	70.3709281061531
AGAP007254-RA	150.49876266688	102.872778420713	125.975177511289	102.917721626741	69.0855488800165	103.767027776078	62.1235905252338	61.0437033198739	72.5221417265798	91.9513518104346	97.3382236907779	75.8338703292896	86.565505433973	93.8347823518953	101.371888555669	99.2340083716166	101.535196267449
AGAP007257-RA	91.2398748667961	110.533517239276	111.97793556559	193.284501591685	101.399757227121	133.804851605996	205.152322199609	237.663484925376	207.081296255415	226.490698143597	200.611704923676	131.711458992977	123.014139300909	158.200790080881	143.851537093283	119.982937394773	111.5881859969
AGAP007258-RA	662.194555734273	611.764714225302	636.462824942657	643.863307250223	523.713031832384	501.540634251046	543.220233429951	416.725014663672	465.714476388759	438.462761790809	382.230585712567	614.653475300558	565.865040784182	675.455334119842	546.442751642942	568.340229764713	613.232373496477
AGAP007293-RA	129.805182800184	149.93160259189	139.972419456988	175.713183265168	143.742512992292	122.882006576935	148.807670327886	205.106843154776	188.732320637846	290.372689927688	236.2232501764	114.748619577215	236.004904288411	245.831619880585	101.371888555669	119.982937394773	140.741856212306
AGAP007294-RA	1774.94478220252	2372.64025123516	1695.31300977611	1737.0503259928	1732.71013723267	1528.28806698277	2258.12027885908	2612.6705020906	1771.98678821089	2769.18755294372	2490.4340646738	2754.96468393643	3410.68091409854	2971.69327249969	2205.07993772523	2534.97785022039	2539.38520565918
AGAP007299-RA	151.439379933548	186.046514165119	145.735989669923	198.304878256404	152.656777363908	173.855283379219	99.6866917730496	136.737895436517	120.578982629735	73.5610814483477	46.2950088285407	118.739875910335	137.593592847683	214.811857119628	145.782430208629	172.30632362708	187.990907940723
