id	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP010274-RA	300.99752533376	334.883725497214	286.531776300187	353.936554862695	320.913517378141	353.171989272969	472.428234924452	370.331800140568	313.68010698605	293.276416826965	372.734173645174	391.14312064581	524.860327683879	325.70750899005	392.936748972928	369.87221302148	302.594990856458
AGAP010275-RA	483.477275067352	424.623808800388	488.256733752905	538.435397291122	400.027613676225	560.706044825126	660.243741163531	553.46291010019	516.392599522996	556.547655694735	466.511242810679	496.911413473503	563.131393244161	459.86798293119	538.719179181558	516.016843532406	460.42692960883
AGAP010276-RA	522.983200267408	399.452809825108	610.115075397813	491.99691314247	509.227352228509	525.206798480678	590.89647732141	607.995285065944	544.352943321195	703.669818591431	461.763036776983	638.601013299281	546.72950800404	460.643477000213	523.272034258789	451.063674416439	547.887940255049
AGAP010276-RB	142.973824533536	239.671685895065	192.667918546678	243.488268238876	157.113909549715	293.096341613134	241.270688784048	174.178033472707	249.895572696408	172.287796023762	206.546962465797	272.403244735475	316.19189879567	242.72964360449	266.46324991776	228.238219254718	213.123382264349
AGAP010277-RA	283.125797267068	254.993163532192	374.632063840762	416.691263171684	314.22781909943	420.529533618844	381.409951131668	285.68453153701	378.338402019386	264.239147834196	307.446340681847	287.370455984677	256.051652915226	246.607113949609	312.804684686066	296.799897766017	389.050702529732
AGAP010278-RA	116.636541066832	82.0793444846112	97.9806936198916	146.846017443033	100.285474180669	97.395368175793	104.020895763182	88.7168488248833	131.06411155406	85.1759890454552	118.705150842412	95.7901519948922	111.168333294155	86.85533573068	121.646266266803	63.1489144183015	100.529897294504
AGAP010279-RA	12.228024466684	0	0	0	1.11428304645188	5.46142251453045	1.44473466337753	2.44174813279495	0.873760743693733	5.80745379855376	8.30936055896884	0	3.6448633866936	0.775494069023928	2.89633967301913	1.80425469766576	0
AGAP010280-RA	361.197030400512	192.612861723888	491.550202446011	563.537280614717	435.684671162685	655.370701743654	514.325540162401	406.958022132492	601.147391661288	246.816786438535	199.424653415252	333.269903815562	221.425450741636	290.810275883973	268.394143033106	213.804181673392	326.722166207139
AGAP010281-RA	809.871466601149	810.943923507958	741.853823122037	768.11762970202	656.312714360157	867.455942724586	1190.46136262308	1074.36917842978	760.171847013547	857.567344253105	848.741828523246	1057.68292827693	1101.65995862814	832.880630131699	980.893702595811	1016.69752213465	895.721384894034
AGAP010282-RA	79.0118504001121	80.9849532248164	74.103045594876	128.019604950337	73.5426810658241	90.1134714897524	98.2419571096721	96.0420932232682	80.3859884198234	78.4006262804758	85.4677086065367	108.761735077534	149.439398854438	95.3857704899432	115.853586920765	130.808465580767	153.810742860592
AGAP010283-RA	89.3586403334601	70.0410406268682	100.450795139721	110.44828662382	109.199738552284	120.15129531967	147.362935664508	100.111673444593	96.1136818063106	81.3043531797527	84.2806570981125	71.8426139961691	91.1215846673401	78.3249009714168	87.8556367482469	65.8552964648001	80.4239178356035
AGAP010286-RA	0	0	0	0	0	0	0	0	54.1731661090114	0	0	0	0	0	0	0	0
AGAP010286-RB	35.743456133384	55.8139542495356	35.4047884508852	53.9690491457302	75.7712471587278	45.5118542877537	88.1288144660293	53.718458921489	52.425644621624	43.5559034891532	42.7338543032683	23.947537998723	82.9206420472794	58.1620551767946	40.5487554222678	68.5616785112988	25.1324743236261
AGAP010286-RD	666.897642067613	895.212050512159	614.231911264195	576.088222276515	605.055694223371	689.049473916591	787.380391540754	789.498562937035	778.520822631116	713.348908255687	684.928720360717	726.408652627932	799.136297532572	732.841895227612	763.668227119377	840.782689112243	663.497322143729
AGAP010287-RA	5.643703600008	12.038303857743	0	0	0	3.6409483430203	1.44473466337753	0	0	7.74327173140502	7.12230905054472	4.98907041640063	8.20094262006061	0	8.68901901905738	5.41276409299727	10.0529897294504
