id	M_ZT0	M_ZT0.1	M_ZT0.2	M_ZT4	M_ZT4.1	M_ZT4.2	M_ZT8	M_ZT8.1	M_ZT8.2	M_ZT12	M_ZT12.1	M_ZT12.2	M_ZT16	M_ZT16.1	M_ZT16.2	M_ZT20	M_ZT20.1	M_ZT20.2
AGAP001111-RC	37.2480713540254	0	39.5378369261269	0	0	19.2978762375479	0	40.0226437647165	51.4035185915564	43.4381126245986	33.7404620658521	11.6410149462977	33.9884972725844	0	21.7260979852612	22.4479140554854	10.8723496701013	22.0789867500879
AGAP001112-RA	0	12.1047521754175	3.29481974384391	3.6532249429765	5.15416054645	4.19519048642345	2.37620167815673	6.36723878075036	1.77253512384677	4.72153398093463	2.97709959404578	6.34964451616236	2.54913729544383	3.43140995534873	7.82139527469402	0.748263801849513	0	2.75987334376098
AGAP001113-RA	236.332590660023	233.016479376787	210.044758670049	256.943487656013	204.448368342516	259.262772060969	188.90803341346	246.50310136905	241.951044405085	370.168264105275	290.763393685137	245.519587958278	154.647662590259	215.320974698133	224.213331207895	302.298575947203	164.172480018529	208.830416344581
AGAP001114-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001115-RA	1.28441625358708	2.01745869590292	0.823704935960977	1.21774164765883	3.43610703096666	0.839038097284689	3.56430251723509	0	0	0	0	4.23309634410824	0	0	2.60713175823134	0	0	0
AGAP001116-RA	182.387108009366	202.754598938243	204.278824118322	197.274146920731	188.985886703166	448.885382047309	155.641209919266	167.367419379724	152.438020650823	88.7648388415711	152.824445827683	220.121009893628	100.266066954124	199.021777410226	91.2496115380969	115.232625484825	391.404588123646	253.90834762601
AGAP001117-RA	0	2.01745869590292	0	0	0	0	0	0	0	0.944306796186926	0	4.23309634410824	0	2.57355746651155	0	0	0	0
AGAP001117-RB	0	0	0	0	0	0	0	0.909605540107194	0	0	0	0	3.39884972725844	0	0	0	0	0
AGAP001117-RC	0	2.01745869590292	0	0	0	0	0	2.72881662032158	0	0	0	0	1.69942486362922	0.857852488837182	0	0	0	0
AGAP001117-RD	0	0	0	0	0	0	0	0	0	0	0	0	0.849712431814609	0.857852488837182	0	0	1.08723496701013	1.83991556250732
AGAP001117-RE	0	0	0	0	0	0	9.50480671262691	0.909605540107194	0	0	0	0	0	2.57355746651155	0	0	0	0
AGAP001117-RF	0	3.02618804385437	0	0	5.15416054645	0	0	0	0	0	0	0	1.69942486362922	0	0.869043919410446	0	0	0
AGAP001117-RG	0	0	0	0	0	0	0	0.909605540107194	0	0	0	0	0	0	0	0	3.26170490103038	0
AGAP001117-RH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001118-RA	8.99091377510959	24.209504350835	33.7719023744001	29.225799543812	41.2332843716	48.664209642512	11.8810083907836	55.4859379465388	44.3133780961694	60.4356349559633	72.4427567884472	37.0395930109471	7.64741188633148	12.8677873325577	9.55948311351491	20.2031226499368	20.6574643731924	6.43970446877562
AGAP001119-RA	0	0	0	0	3.43610703096666	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001120-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001121-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001122-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001123-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001124-RA	3.85324876076125	5.04364673975729	4.11852467980489	1.21774164765883	0	5.87326668099282	0	0.909605540107194	0	0	1.98473306269718	1.05827408602706	5.09827459088766	0.857852488837182	0	0.748263801849513	46.7511035814355	10.1195355937903
AGAP001125-RA	0	0	0	0	0	0	0	0	0	0	2.97709959404578	0	0	0	0	0	3.26170490103038	0
AGAP001126-RA	77.064975215225	95.8292880553885	102.963116995122	77.9354654501652	89.3387828051333	79.7086192420455	80.7908570573288	101.875820492006	116.101050611964	122.7598835043	119.083983761831	76.1957341939483	62.0290075224665	91.7902163055785	128.618500072746	61.3576317516601	65.2340980206077	80.9562847503221
AGAP001127-RA	14.1285787894579	13.113481523369	16.4740987192195	10.9596748289295	18.8985886703167	28.5272953076794	21.3858151034106	28.197771743323	15.0665485526976	18.8861359237385	22.8244302210176	13.7575631183518	6.79769945451687	13.7256398213949	14.7737466299776	5.9861104147961	70.6702728556583	40.4781423751611
AGAP001129-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001130-RA	204.222184320346	205.780786982097	196.865479694674	176.572538910531	194.140047249617	135.92417176012	197.224739287008	210.118879764762	201.182736556609	193.58289321832	214.351170771296	186.256239140763	177.589898249253	221.325942119993	283.308317727806	184.07289525498	217.446993402026	211.590289688342
AGAP001132-RA	73.2117264544638	90.7856413156312	84.8416084039807	91.3306235744124	94.4929433515832	109.07495264701	106.929075517053	136.440831016079	96.6031642496492	127.481417485235	95.2671870094648	107.94395677476	93.468367499607	98.653036216276	64.309250036373	112.987834079276	92.4149721958609	91.995778125366
AGAP001133-RA	584.409395382123	499.321027235972	466.216993753913	406.72571031805	451.848074572116	388.474639042811	494.2499490566	520.294368941315	458.200329514391	436.26973983836	596.412285340504	423.309634410824	497.931485043361	512.137935835798	458.855189448716	582.149237838921	527.308958999912	497.69715965823
AGAP001134-RA	274.865078267636	256.21725437967	285.825612778459	197.274146920731	235.373331621216	271.848343520239	245.936873689221	261.056790010765	176.367244822754	204.914574772563	224.274836084782	184.139690968708	306.746187885074	288.238436249293	191.189662270298	296.312465532407	298.989615927785	331.184801251318
AGAP001135-RA	39.8169038611996	32.2793391344467	33.7719023744001	21.919349657859	36.07912382515	34.4005619886723	33.2668234941942	23.649744042787	15.0665485526976	13.220295146617	6.94656571944014	25.3985780646494	29.7399351135113	22.3041647097667	33.023668937597	40.4062452998737	33.704283977314	27.5987334376098
AGAP001136-RA	751.383508348444	615.32490225039	682.027686975689	786.661104387605	779.996296029433	736.675449415957	793.651360504347	689.480999401253	613.297152850984	777.16449326184	618.244349030173	773.598356885781	824.221058860171	702.581188357652	539.676273953887	748.263801849513	692.568673985452	883.159470003514
AGAP001137-RA	5.13766501434834	10.0872934795146	8.23704935960977	14.612899771906	13.7444281238667	6.71230477827751	13.069109229862	8.18644986096475	15.0665485526976	14.1646019428039	5.95419918809155	6.34964451616236	7.64741188633148	6.86281991069746	10.4285270329254	4.48958281109708	11.9595846371114	10.1195355937903
AGAP001138-RA	2933.6067231929	2884.96593514117	3544.40233944009	3772.56362444706	3527.16386728728	4361.32002968581	3433.61142493647	2768.8392640863	3340.34244088925	3136.04287013678	2500.76365899845	4349.50649357122	3168.57765823668	2725.39735703573	2443.75150138217	3213.04476514181	4601.17838038686	4022.055419641
AGAP001139-RA	134.863706626644	134.161003277544	147.443183537015	207.016080102001	158.060923424467	129.211866981842	134.255394815855	122.796747914471	106.352107430806	119.92696311574	133.96948173206	136.517357097491	192.884722021916	139.829955680461	108.630489926306	136.184011936611	193.527824127803	149.953118344347
AGAP001140-RA	805.328990999102	828.166794668147	784.16709903485	663.669197974063	810.921259308133	650.254525395634	805.532368895131	754.972598288971	700.151373919476	699.731335974512	884.198579431595	665.654400111021	861.608405860014	806.381339506952	856.00826061929	784.928728140139	783.896411214302	804.963058596953
AGAP001141-RA	263.305331985352	381.299693525651	364.077581694752	261.814454246649	377.971773406333	289.468143563218	333.85633578102	294.712194994731	311.966181797032	309.732629149312	291.755760216486	191.547609570898	373.873469998428	342.283143046036	344.141392086537	301.550312145354	371.834358717464	397.421761501581
AGAP001141-RB	242.754671927959	295.557698949777	283.354497970576	306.870895210026	218.192796466383	249.194314893553	177.027025022676	224.672568406477	210.931679737766	220.967790307741	226.259569147479	182.023142796654	248.116030089866	277.944206383247	240.725165676694	245.43052700664	281.593856455623	178.47180956321
AGAP001143-RA	3628.47591638351	3195.65457431022	3995.7926443467	3426.72499651195	3211.04202043835	3414.88505594868	2439.17102262788	1773.73080320903	2309.61326637235	1271.98125446379	1041.98485791602	1361.99874871683	2398.73819501264	2160.07256689203	2080.49114306861	3357.45967889876	3830.32878877668	3517.918555514
AGAP001144-RA	373.765129793841	261.260901119428	355.016827399181	366.540235945308	286.914937085716	314.639286481758	361.182655079823	324.729177818268	328.805265473577	366.391036920527	372.137449255722	344.997352044822	332.237560839512	299.390518604177	265.927439339597	419.027729035727	308.774730630876	397.421761501581
AGAP001145-RA	88.6247214975088	64.5586782688933	117.78980584242	82.8064320408006	87.6207292896499	78.8695811447608	72.4741511837802	55.4859379465388	49.6309834677097	80.2660776758888	70.45802372575	97.3612159144895	155.497375022073	112.378676037671	112.106665603948	92.0364476274901	130.468196041215	107.635060406678
AGAP001146-RA	68.0740614401155	96.83801740334	63.4252800689952	41.4032160204003	39.5152308561166	43.6299810588038	45.1478318849778	53.6667268663245	48.7447159057863	50.992566994094	42.6717608479894	77.2540082799754	100.266066954124	70.343904084649	73.8687331498879	57.6163127424125	83.7170924597799	82.7962003128294
AGAP001147-RA	326.241728411119	280.426758730505	369.019811310518	431.080543271226	560.085446047566	331.420048427452	388.508974378625	309.265883636446	350.075686959738	414.550683526061	317.557290031549	439.18374570123	432.503627793636	295.959108648828	259.844131903723	310.529477767548	241.366162676248	354.183745782659
AGAP001148-RA	38.5324876076125	60.5237608770875	59.3067553891904	9.74193318127065	0	35.2396000859569	27.3263192988024	16.3728997219295	24.8154917338548	13.220295146617	6.94656571944014	66.6712674197048	6.79769945451687	36.0298045311617	38.2379324540596	101.763877051534	27.1808741752532	20.2390711875805
AGAP001148-RB	786.062747195295	624.403466381953	714.975884414128	573.55631604731	541.18685737725	669.552401633182	652.267360654022	697.667449262218	652.292925575613	784.718947631336	916.946674966099	641.314096132398	911.741439337076	844.126849015788	832.544074795208	811.117961204872	913.277372288508	726.766647190392
AGAP001149-RA	127.157209105121	87.7594532717769	76.6045590443709	113.249973232271	108.23737147545	88.938038312177	92.6718654481124	66.4012044278252	51.4035185915564	74.6002368987672	74.4274898511444	99.4777640865436	113.011753431343	84.0695439060439	98.2019628933804	116.729153088524	110.897966635033	106.715102625425
AGAP001150-RA	197.800103052411	142.230838061156	205.926233990244	176.572538910531	111.673478506417	161.09531467866	169.898419988206	139.169647636401	163.073231393903	171.863836906021	154.80917889038	111.118779032841	172.491623658366	174.144055233948	171.201652123858	148.904496568053	165.259714985539	193.191134063269
AGAP001151-RA	9183.57621314765	8469.29160540044	9900.10962531499	10187.6266243138	9399.47078320931	10058.3887102489	8625.61209170892	8210.09960500753	9351.00904585366	9534.6657210994	8018.32157329662	9203.80972617734	9449.65195421027	8461.85694988997	8382.79764663317	10181.6255517663	8520.66043645837	10705.5487004488
AGAP001152-RA	273.580662014049	206.789516330049	302.299711497679	265.467679189625	259.426080837983	235.769705336998	223.362957746732	193.745980042832	203.841539242379	191.694279625946	195.496206675673	297.375018173604	282.954239794265	235.051581941388	175.54687172091	252.164901223286	243.540632610269	325.665054563796
AGAP001153-RA	536.885993999401	556.818600069205	563.414176197309	457.870859519721	438.10364644825	529.433039386639	452.666419688857	422.056970609738	412.114416294375	542.032101011296	499.160365268342	602.157954949397	606.694676315631	690.571253513932	538.807230034477	582.149237838921	1045.92003826374	604.412262283655
AGAP001154-RA	201.653351813172	234.025208724738	225.695152453308	269.120904132602	221.62890349735	196.334914764617	216.234352712262	230.13020164712	169.277104327367	237.965312639105	202.442772395113	227.528928495818	283.80395222608	244.487959318597	172.070696043268	243.933999402941	208.749113665945	198.710880750791
AGAP001156-RA	142.570204148166	152.31813154067	120.260920650303	112.032231584613	159.77897693995	161.934352775945	110.493378034288	124.615958994686	146.234147717359	108.595281561497	150.839712764986	107.94395677476	130.006002067635	125.246463370229	154.689817655059	106.253459862631	97.8511470309115	104.875187062917
AGAP001157-RA	911.93554004683	847.332652279225	752.866311468333	684.370805984263	738.763011657833	604.946468142261	824.541982320385	707.673110203397	779.915454492581	911.256058320384	958.62606928274	833.919979789323	1022.20405547297	889.593030924158	824.722679520514	1074.5068194559	1040.48386342869	786.56390297188
AGAP001158-RA	23.1194925645675	26.2269630467379	17.2978036551805	9.74193318127065	18.8985886703167	15.1026857511244	10.6929075517053	21.8305329625727	9.74894318115726	17.9418291275516	6.94656571944014	16.932385376433	28.0405102498821	29.1669846204642	30.4165371793656	10.4756932258932	21.7446993402026	27.5987334376098
AGAP001159-RA	128.441625358708	112.977686970563	98.0208873793563	116.903198175248	142.598441785117	140.958400343828	146.136403206639	136.440831016079	138.257739660048	115.205429134805	168.702310329261	104.769134516679	121.508877749489	147.550628079995	106.023358168074	131.694429125514	122.857551272144	106.715102625425
AGAP001160-RA	24.4039088181546	14.1222108713204	18.9452135271025	2.43548329531766	12.0263746083833	18.4588381402632	15.4453109080187	16.3728997219295	37.2232376007823	8.49876116568234	44.6564939106866	19.0489335484871	3.39884972725844	34.3140995534873	14.7737466299776	7.48263801849513	2.17446993402026	0.91995778125366
AGAP001161-RA	24193.2645525663	14451.0566387526	22576.9285897544	23313.6638444283	20900.1210158547	25156.0402327895	18972.7822992424	16824.0640698227	27140.1715487799	23940.065896931	27145.1940985094	28380.7944390737	24768.267674964	18128.9966465962	21756.5145224405	24813.1759331317	20972.7625136254	17626.3910888201
AGAP001162-RA	897.806961257372	762.599387051302	692.735851143182	997.330409432583	1188.89303271447	999.294373866065	1266.51549445754	1545.41981264212	1472.09042035475	1603.4329399254	2201.06896653118	2416.03973839978	1444.51113408484	1697.69007540878	1535.60060559826	988.456482243206	694.743143919472	1080.0304351918
AGAP001165-RA	2.56883250717417	6.05237608770875	5.76593455172684	6.08870823829416	5.15416054645	2.51711429185407	7.12860503447019	12.7344775615007	6.20387293346371	3.77722718474771	11.9083983761831	10.5827408602706	10.1965491817753	2.57355746651155	5.21426351646268	0.748263801849513	3.26170490103038	11.0394933750439
AGAP001166-RA	14.1285787894579	21.1833163069806	28.8296727586342	18.2661247148825	17.1805351548333	16.7807619456938	14.2572100689404	20.0113218823583	16.8390836765444	26.4405902932339	12.9007649075317	15.8741112904059	16.1445362044776	27.4512796427898	32.1546250181865	19.4548588480873	40.2276937793747	31.2785645626245
AGAP001167-RA	119.450711583599	124.073709798029	118.613510778381	135.16932289013	173.523405063817	125.016676495419	104.552873838896	135.531225475972	91.2855588781089	124.648497096674	118.091617230482	121.701519893112	157.196799885703	165.565530345576	106.023358168074	122.71526350332	158.736305183479	176.631894000703
AGAP001168-RA	161.836447951973	146.265755452961	203.455119182361	146.12899771906	82.4665687431999	175.3589623325	139.007798172169	132.80240885565	247.268649776625	149.200473797534	336.412254127173	71.9626378498401	73.924981567871	136.398545725112	198.142013625582	125.708318710718	132.642665975236	281.50708106362
AGAP001168-RB	71.9273102008767	136.178461973447	99.6682972512782	92.5483652220712	231.93722459025	94.8113049931699	191.284235091617	217.395724085619	93.0580940019556	141.646019428039	47.6335935047324	182.023142796654	130.85571449945	176.71761270046	119.928060878642	125.708318710718	144.602250612347	0
AGAP001169-RA	0	3.02618804385437	0	0	0	0	0	0.909605540107194	0	0.944306796186926	0	2.11654817205412	0	0	0.869043919410446	0	2.17446993402026	0
AGAP001169-RB	0	0	0	0	0	0.839038097284689	0	1.81921108021439	0	0	0	0	0	0	0	0	2.17446993402026	0
AGAP001170-RA	0	0	1.64740987192195	1.21774164765883	0	4.19519048642345	4.75240335631346	0	2.65880268577016	0	0	0	1.69942486362922	0	0	1.49652760369903	1.08723496701013	0
AGAP001171-RA	0	1.00872934795146	1.64740987192195	0	0	4.19519048642345	5.94050419539182	0	0.886267561923387	0	1.98473306269718	0	0.849712431814609	0	0	2.24479140554854	1.08723496701013	0
AGAP001172-RA	0	0	3.29481974384391	0	3.43610703096666	3.35615238913876	4.75240335631346	2.72881662032158	4.43133780961694	0.944306796186926	0	0	0	0	0	2.24479140554854	0	0
AGAP001173-RA	2.56883250717417	5.04364673975729	6.58963948768782	2.43548329531766	3.43610703096666	5.87326668099282	8.31670587354855	1.81921108021439	2.65880268577016	0.944306796186926	0	7.40791860218942	0.849712431814609	0.857852488837182	0	0.748263801849513	0	1.83991556250732
AGAP001174-RA	1495.06051917537	1451.56153170215	1311.33825804988	2970.07187863989	2181.92796466383	2992.0098549172	2350.063459697	1890.16031234275	2057.02701122418	1407.01712631852	1197.78640333775	1727.10330839616	1192.1465418359	1093.76192326741	855.139216699879	1233.88700924985	1230.74998265547	1328.41903613029
AGAP001175-RA	83.4870564831605	59.515031529136	62.6015751330343	52.3628908493298	79.0304617122333	51.181323934366	85.5432604136422	77.3164709091115	53.1760537154032	71.7673165102064	83.3587886332817	64.5547192476507	49.2833210452473	54.0447067967425	72.130645311067	68.8402697701552	72.8447427896786	45.997889062683
AGAP001176-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001177-RA	8.99091377510959	13.113481523369	7.4133444236488	0	17.1805351548333	6.71230477827751	5.94050419539182	14.5536886417151	6.20387293346371	17.9418291275516	15.8778645015775	4.23309634410824	54.381595636135	33.4562470646501	24.3332297434925	28.4340244702815	2.17446993402026	6.43970446877562
AGAP001179-RA	1330.65523871622	997.633325123992	1176.25064855228	1270.10453850816	1005.06130655775	1030.3387834656	1349.68255319302	1049.6847932837	1173.41825198656	1675.20025643561	939.771105187116	996.894189037491	1362.93874063063	1074.88916851299	942.043608640924	1700.05535780209	946.981656265822	1130.62811316075
AGAP001181-RA	50.0922338898963	93.8118293594856	90.6075429557075	121.774164765883	104.801264444483	176.198000429785	48.7121344022129	60.943571187182	77.9915454492581	52.8811805864679	57.5572588182183	89.9532973123001	25.4913729544383	49.7554443525566	32.1546250181865	39.6579814980242	105.461791799982	82.7962003128294
AGAP001182-RA	0	1.00872934795146	0	9.74193318127065	1.71805351548333	2.51711429185407	0	0	0	1.88861359237385	0	0	0	0	0	2.24479140554854	23.9191692742228	0.91995778125366
AGAP001183-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857852488837182	0	0	0	0
AGAP001184-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001185-RA	1537.44625554374	1313.3656110328	1653.99951140964	1724.32217308491	1580.60923424467	1823.22978539963	2364.32066976595	2220.34712340166	2314.93087174389	3089.77183712362	2653.58810482613	2819.24216517609	1874.46562458303	1387.14747444972	1526.04112248474	1743.45465830936	1065.49026766993	1407.5354053181
AGAP001187-RA	507.344420166898	557.827329417156	498.341486256391	390.895068898485	493.081358943716	430.426543907046	469.299831435954	422.056970609738	598.230604298286	652.515996165166	611.297783310732	482.572983228339	553.162793111311	500.128000992077	748.246814612394	561.946115188984	462.074860979305	432.38015718922
AGAP001189-RA	70.6428939472896	46.4015500057671	51.8934109655416	59.6693407352828	68.7221406193333	104.040724063301	102.176672160739	46.3898825454669	57.6073915250202	50.992566994094	33.7404620658521	112.177053118868	56.0810204997642	49.7554443525566	28.6784493405447	57.6163127424125	140.253310744307	103.03527150041
AGAP001190-RA	0	6.05237608770875	0	2.43548329531766	0	0	2.37620167815673	0	0	2.83292038856078	1.98473306269718	2.11654817205412	0	0.857852488837182	3.47617567764178	5.23784661294659	4.34893986804051	1.83991556250732
AGAP001191-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP001192-RA	0	1.00872934795146	4.11852467980489	4.87096659063533	5.15416054645	1.67807619456938	3.56430251723509	3.63842216042878	2.65880268577016	2.83292038856078	0	3.17482225808118	0	0	6.95235135528357	2.99305520739805	2.17446993402026	1.83991556250732
AGAP001193-RA	0	1.00872934795146	0	0	0	0.839038097284689	0	0	0	0	0	3.17482225808118	0	0	0.869043919410446	0.748263801849513	1.08723496701013	0
AGAP001194-RA	6798.41523023644	7869.09764336932	6035.28606578608	5869.51474171557	8184.80694776259	4932.70497393669	6626.03837954004	5482.19259022606	7315.25245611564	8215.46912682626	7020.99320929129	6143.28106938708	6186.75621604217	5641.23796659331	7963.91847747733	6741.85685466411	5394.85990630426	6336.66919727521
AGAP001195-RA	265.874164492526	284.461676122311	230.637382069074	217.975754930931	219.910849981866	309.60505789805	235.243966137516	226.491779486691	223.339425604694	223.800710696302	260.99239774468	214.829639463493	282.954239794265	265.934271539527	278.094054211343	282.095453297266	226.144873138107	233.66927643843
AGAP001196-RA	100.184467779793	117.012604362369	117.78980584242	122.991906413542	140.880388269633	93.9722668958852	131.879193137698	128.254381155114	120.532388421581	120.871269911927	121.068716824528	159.799386990086	148.699675567557	154.413447990693	87.7734358604551	129.449637719966	78.2809176247292	138.913624969303
AGAP001197-RA	55.2298989042446	53.4626554414273	63.4252800689952	59.6693407352828	60.1318730419166	52.0203620316507	51.0883360803697	43.6610659251453	59.3799266488669	50.992566994094	45.6488604420352	52.913704301353	63.7284323860957	45.4661819083707	34.7617567764179	35.9166624887766	58.7106882185469	57.0373824377269
AGAP001198-RA	0	1.00872934795146	0	0	0	0	0	0	0	0	0	3.17482225808118	0	0	0	0	2.17446993402026	0
AGAP001199-RA	16.6974112966321	37.322985874204	23.0637382069074	37.7499910774238	41.2332843716	26.8492191131101	27.3263192988024	31.8361939037518	37.2232376007823	41.5494990322248	30.7633624718063	46.5640597851906	33.9884972725844	40.3190669753476	31.2855810987761	26.9374968665825	22.8319343072127	30.3586067813708
AGAP001200-RA	0	98.8554760992429	182.038790847376	0	56.69576601095	0	0	0	45.1996456580927	0	0	0	0	77.2067239953464	0	0	241.366162676248	65.3170024690099
AGAP001200-RB	249.176753195894	160.387966324282	116.142395970498	249.63703777006	67.0040871038499	268.492191131101	359.994554240744	355.655766181913	337.66794109281	253.074221378096	235.190867929616	331.23978892647	252.364592248939	140.687808169298	234.64185824082	249.171846015888	113.072436569053	276.907292157352
AGAP001201-RA	656.336705583	804.966019665264	703.444015310675	680.717581041287	527.442429253383	602.429353850407	445.537814654387	636.723878075036	520.239058849028	378.667025270958	769.084061795159	479.398160970258	794.48112374666	627.09016933998	776.056220033529	750.508593255061	715.400608292664	551.054710970943
AGAP001201-RB	387.893708583299	208.806975025952	327.834564512469	332.443469810861	369.381505828916	198.012990959187	616.624335481671	277.429689732694	565.438704507121	630.796939852867	319.542023094247	264.568521506765	305.896475453259	463.240343972079	544.89053747035	238.696152789995	153.300130348428	189.511302938254
AGAP001202-RA	37.2480713540254	14.1222108713204	28.0059678226732	12.1774164765883	22.3346957012833	5.03422858370813	13.069109229862	12.7344775615007	11.521478305004	25.496283497047	43.664127379338	16.932385376433	61.1792950906519	43.7504769306963	52.1426351646268	37.4131900924756	18.4829944391722	17.4791978438195
AGAP001203-RA	2.56883250717417	0	0.823704935960977	1.21774164765883	1.71805351548333	0	3.56430251723509	0	0	2.83292038856078	0	1.05827408602706	0	0.857852488837182	0	1.49652760369903	3.26170490103038	0.91995778125366
AGAP001205-RA	0	0	0	6.08870823829416	0	0.839038097284689	2.37620167815673	0.909605540107194	0.886267561923387	0.944306796186926	0	2.11654817205412	0	0	0	0	0	0
AGAP001206-RA	6.42208126793542	5.04364673975729	3.29481974384391	0	0	5.87326668099282	2.37620167815673	0	0.886267561923387	0.944306796186926	4.96183265674296	3.17482225808118	6.79769945451687	3.43140995534873	6.08330743587312	7.48263801849513	47.8383385484456	0.91995778125366
AGAP001207-RA	174.680610487843	153.326860888622	172.978036551805	196.056405273072	185.5497796722	141.797438441112	136.631596494012	145.536886417151	145.347880155435	113.316815542431	120.07635029318	166.149031506248	210.728683090023	146.692775591158	168.594520365627	182.576367651281	168.52141988657	227.229571969654
AGAP001208-RA	435.417109966021	415.596491356001	428.326566699708	474.919242586944	505.1077335521	495.032477397967	363.558856757979	407.503281968023	576.960182812125	586.414520432081	533.893193865542	527.020494841476	428.255065634563	415.200604597196	610.937875345544	418.279465233878	362.049244014373	403.861465970357
AGAP001208-RB	119.450711583599	130.126085885738	94.7260676355124	142.475772776083	27.4888562477333	95.6503430904546	168.710319149128	170.096236000045	55.8348564011734	91.5977592301319	67.4809241317042	110.060504946814	97.7169296586801	98.653036216276	62.5711621975521	65.0989507609076	77.1936826577191	81.8762425315758
AGAP001208-RC	83.4870564831605	97.8467467512914	90.6075429557075	84.0241736884594	92.7748898360999	95.6503430904546	102.176672160739	89.141342930505	107.23837499273	118.982656319553	121.068716824528	83.6036527961378	73.0752691360564	88.3588063502298	92.9876993769177	61.3576317516601	85.8915623938001	45.997889062683
AGAP001209-RA	878.540717453565	918.952435983778	810.525656985602	533.370841674568	752.507439781699	555.443220402464	787.710856308956	727.684432085755	850.816859446452	827.212753459748	875.267280649458	654.013385164723	976.319584154986	928.196392921831	1068.05497695544	999.680439270949	893.707142882325	858.320609909665
AGAP001211-RA	1013.40442408021	974.432550121109	1048.57638347832	1065.52394170148	984.444664371949	1071.45165023255	1115.62668789458	1162.47588025699	1106.94818484231	1196.43671076884	1066.79402119974	1078.38129366157	983.117283609503	1081.75198842369	1174.07833512351	1075.25508325775	936.10930659572	990.794530410192
AGAP001212-RA	122.019544090773	48.41900870167	105.434231803005	124.209648061201	34.3610703096666	128.372828884557	42.7716302068211	49.1186991657885	223.339425604694	50.0482601979071	151.832079296335	212.713091291439	93.468367499607	283.949173805107	119.059016959231	47.1406195165193	55.4489833175165	147.193245000586
AGAP001213-RA	64.2208126793542	71.6197837045535	61.7778701970733	40.1854743727414	65.2860335883666	100.684571674163	61.7812436320749	53.6667268663245	93.944361563879	63.2685553445241	53.587792692824	100.536038172571	45.8844713179889	85.7852488837183	75.6068209887088	60.6093679498105	146.776720546367	79.1163691878148
AGAP001214-RA	842.577062353127	697.031979434458	883.011691350168	930.354618811347	886.515613989399	719.055649372979	768.701242883702	772.255103551008	734.715808834488	791.329095204644	743.282531980095	745.02495656305	979.718433882244	802.092077062766	741.294463257111	932.336697104493	658.864390008138	882.23951222226
AGAP001215-RA	217.066346856217	208.806975025952	190.275840206986	143.693514423742	134.0081742077	145.992628927536	230.491562781203	130.073592235329	172.82217457506	169.975223313647	144.885513576894	206.363446775277	239.61890577172	207.600302298598	232.034726482589	205.772545508616	130.468196041215	170.192189531927
AGAP001217-RA	521.472998956356	542.696389197885	546.116372542128	535.806324969886	597.882623388199	598.234163363983	691.474688343608	644.910327936001	584.936590869435	594.913281597764	671.832141722997	568.293184196531	563.359342293086	568.756200099052	528.378703001551	607.590207101804	534.919603768983	551.054710970943
AGAP001218-RA	19326.6113677249	17006.1680771136	18294.4866276933	24561.8490332786	16410.8471798968	23064.3182562588	18943.0797782654	14625.5474793836	16008.6509710221	12856.737030085	13149.8489069002	16032.85240331	21121.3019176157	18611.1097453227	16649.1434080653	18837.5412115615	18337.3049535928	19226.1976704202
AGAP001219-RA	1718.54894729952	861.454863150545	470.335518433718	399.419260432097	269.734401930883	423.714239128768	825.730083159463	1865.60096275986	407.683078484758	935.808035021244	720.458101759078	1078.38129366157	985.666420904947	771.209387464627	413.664905639372	445.21696210046	1554.74600282448	619.131586783713
AGAP001220-RA	7.7064975215225	58.5063021811846	45.3037714778538	58.4515990876239	51.5416054645	22.6540286266866	59.4050419539182	50.0283047058957	23.9292241719314	69.8787029178326	71.4503902570986	28.5734003227306	45.8844713179889	39.4612144865104	44.3212398899328	20.2031226499368	29.3553441092735	34.0384379063854
AGAP001220-RB	48.8078176363092	0	9.88445923153173	0	0	29.3663334049641	0	0	11.521478305004	13.220295146617	0	14.8158372043788	5.09827459088766	0	0	33.6718710832281	27.1808741752532	0
AGAP001220-RC	10.2753300286967	27.2356923946894	12.3555740394147	19.4838663625413	3.43610703096666	9.22941907013158	5.94050419539182	12.7344775615007	17.7253512384677	43.4381126245986	24.8091632837148	19.0489335484871	14.4451113408484	18.872754754418	23.4641858240821	16.4618036406893	23.9191692742228	5.51974668752196
